Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2006,"Tike Redman","HOU","AA",29,27,121,0.31067961,0.1322314,0.04958678,0.05825243,0.32291667,2.4603808023804152,0.36554058690865837,115.9585563919041,,,,,,,,,"1003"
2012,"Keyvius Sampson","SDP","AA",21,9,12,0,0,0.41666667,0,0,-3.0518213788442705,0,-100,0.14285714,0.57142857,0.28571429,0.28571429,0,0.71428571,0.14634146,41,"10039"
2011,"Wil Myers","KCR","AA",20,99,416,0.25423729,0.125,0.20913462,0.13841808,0.31178707,1.5090629932287498,0.3388243995913582,102.83265790871019,0.17938931,0.48473282,0.33587786,0.52554745,0.23722628,0.23722628,0.08254568,1587,"10047"
2012,"Wil Myers","KCR","AA",21,35,152,0.34328358,0.10526316,0.27631579,0.3880597,0.4125,19.945162823742535,0.4906694104796962,211.737223519953,0.17977528,0.31460674,0.50561798,0.56989247,0.21505376,0.21505376,0.09630819,623,"10047"
2011,"Grant Green","OAK","AA",23,127,587,0.29056604,0.06643952,0.20272572,0.11698113,0.35539216,0.6014378882971694,0.33569427043045125,100.80007881893486,0.1990172,0.48402948,0.31695332,0.4478673,0.25118483,0.30094787,0.10917031,2061,"10053"
2013,"Tyler Matzek","COL","AA",22,7,15,0.25,0.06666667,0.33333333,0.08333333,0.42857143,-0.29594153290297,0.29198456269044143,82.6757126835337,0.16666667,0.83333333,0,0.11111111,0.55555556,0.33333333,0.12962963,54,"10058"
2013,"Max Stassi","HOU","AA",22,76,323,0.27681661,0.05882353,0.21052632,0.25259515,0.30143541,14.344728976132012,0.37440792955458163,138.99694111522984,0.14864865,0.41441441,0.43693694,0.46521739,0.31304348,0.22173913,0.1225,1200,"10059"
2017,"Max Stassi","HOU","AA",26,3,13,0.44444444,0.23076923,0.23076923,0.77777778,0.5,3.9994929180633343,0.72047686118346,366.7532778424619,0.5,0,0.5,0.5,0.33333333,0.16666667,0.05769231,52,"10059"
2013,"Tomas Telis","TEX","AA",22,91,369,0.26436782,0.02710027,0.12466125,0.08908046,0.29139073,-8.93681149930224,0.28621526042076006,78.7334545183483,0.15666667,0.54,0.30333333,0.44625407,0.23452769,0.31921824,0.08130763,1193,"10067"
2014,"Tomas Telis","TEX","AA",23,70,295,0.30337079,0.05762712,0.09830508,0.09737827,0.32510288,3.0262251416456785,0.3341679032315913,109.23803775650747,0.13865546,0.56722689,0.29411765,0.38866397,0.22672065,0.38461538,0.07669617,1017,"10067"
2011,"Jonathan Villar","HOU","AA",20,83,367,0.23148148,0.07901907,0.27247956,0.15432099,0.30092593,-7.997212516392568,0.3082581731934401,82.98418858492516,0.12272727,0.59545455,0.28181818,0.37339056,0.32618026,0.30042918,0.13956941,1347,"10071"
2012,"Jonathan Villar","HOU","AA",21,86,377,0.2607362,0.0928382,0.23076923,0.13496932,0.31896552,2.386647272398736,0.3317260178534881,105.39076954069402,0.16033755,0.55274262,0.28691983,0.428,0.308,0.264,0.12546399,1347,"10071"
2011,"Mike Trout","LAA","AA",19,91,412,0.32577904,0.1092233,0.18446602,0.21813031,0.38951311,29.501843313693964,0.4205708260618205,155.91547608212178,0.21167883,0.37956204,0.40875912,0.44642857,0.27142857,0.28214286,0.05739645,1690,"10155"
2011,"Shelby Miller","STL","AA",20,6,13,0.18181818,0,0.46153846,0.09090909,0.4,-1.4686649273032617,0.1986075910654935,11.781541998169619,0.2,0.6,0.2,0.57142857,0.28571429,0.14285714,0.19512195,41,"10197"
2013,"Randal Grichuk","LAA","AA",21,128,542,0.256,0.05166052,0.1697417,0.218,0.27249357,9.919784461041354,0.34085697600389503,116.07102834410807,0.16876574,0.38287154,0.44836272,0.49394673,0.25181598,0.25423729,0.10186586,1983,"10243"
2013,"Rafael Ortega","COL","AA",22,42,178,0.2278481,0.10674157,0.14606742,0.06962025,0.26717557,-4.42322983437284,0.28540490416998276,78.17972489958244,0.23255814,0.54263566,0.2248062,0.43181818,0.22727273,0.34090909,0.06289308,636,"10323"
2014,"Rafael Ortega","STL","AA",23,101,414,0.24860335,0.10869565,0.13768116,0.09776537,0.27516779,-1.491556358815726,0.31575705495454753,96.75555930094842,0.20819113,0.48805461,0.30375427,0.39935065,0.24675325,0.3538961,0.05662726,1607,"10323"
2012,"Rey Fuentes","SDP","AA",21,136,541,0.21775899,0.0961183,0.24584104,0.08456659,0.2920354,-17.796084243948886,0.28180413040390156,71.98884185754353,0.15178571,0.54761905,0.30059524,0.41142857,0.27142857,0.31714286,0.10444674,1934,"10329"
2013,"Rey Fuentes","SDP","AA",22,93,403,0.31594203,0.10173697,0.17617866,0.12463768,0.38148148,18.114499623245923,0.3750995481196715,139.4695353403145,0.17279412,0.5625,0.26470588,0.44755245,0.27272727,0.27972028,0.08552189,1485,"10329"
2014,"Rey Fuentes","SDP","AA",23,42,194,0.32352941,0.08247423,0.19072165,0.12941177,0.39230769,9.003433797613914,0.3821848510427678,141.79332839469387,0.22137405,0.51145038,0.26717557,0.36231884,0.23913043,0.39855072,0.08895265,697,"10329"
2015,"Mike Ohlman","STL","AA",24,103,417,0.27322404,0.11031175,0.18465228,0.14480875,0.31541219,8.511708320815446,0.35353354828945105,117.59894409828752,0.21527778,0.38194444,0.40277778,0.4760274,0.25342466,0.27054795,0.07320024,1653,"10347"
2016,"Mike Ohlman","STL","AA",25,24,96,0.30120482,0.10416667,0.19791667,0.07228916,0.36363636,1.4798959913651966,0.33488638264437515,113.9445814149377,0.32307692,0.30769231,0.36923077,0.35820896,0.34328358,0.29850746,0.08707124,379,"10347"
2013,"Domingo Santana","HOU","AA",20,112,476,0.25240385,0.09663866,0.29201681,0.2451923,0.31620553,20.195857097139303,0.37186012581775063,137.25598534357698,0.16911765,0.43014706,0.40073529,0.47330961,0.22064057,0.30604982,0.15256065,1855,"10348"
